count	volume	first_ref	form	gloss	proposed_root	rule	root_meaning
1	D&C	D&C dc131_138 1:34	גֵּרֶשְׁךָ׃	has driven you out	גרש	heuristic	(גֵּרֵשׁ) to drive out; (מִגְרָשׁ) pasture l
1	D&C	D&C dc131_138 1:35	פֻּרְעָנוּתָם	their calamity,	פרע	heuristic	(פָּרַע) to let loose
1	D&C	D&C dc131_138 1:3	הַלּוֹהֵט	blazing	להט	strong	lick
1	D&C	D&C dc131_138 1:7	הֻרְשׁוּ	they had been permitted	רוש	hollow	be destitute
1	D&C	D&C dc131_138 1:6	בִּפְרָקִים	in chapters	פרק	heuristic	chapters
1	D&C	D&C dc131_138 1:15	גְּאֻלָּתָם׃	their redemption.	גאל	heuristic	to redeem, deliver; kinsman-redeemer
1	D&C	D&C dc131_138 1:18	וְשׂוֹחֵחַ	and conversed,	שחח	strong	(שָׁחַח) to be bowed down, cast down
1	D&C	D&C dc131_138 1:21	וּבְאַזְהֲרוֹתֵיהֶם	and the warnings		(no analysis)	
1	D&C	D&C dc131_138 1:23	בִּגְאֻלָּתָם	in their redemption,	גאל	heuristic	to redeem, deliver; kinsman-redeemer
1	D&C	D&C dc131_138 1:24	קׇדְשׁוֹ׃	his holy	קדש	strong	(קָדוֹשׁ) holy; to sanctify; (מִקְדָּשׁ) tem
1	D&C	D&C dc131_138 1:27	קְצוּבָה	limited	קצב	strong	clip
1	D&C	D&C dc131_138 1:29	וְחֻדְּדָה	quickened,	חדד	strong	be
1	D&C	D&C dc131_138 1:47	לִטַּע	to plant	נטע	I-nun (dagesh)	pitched
1	D&C	D&C dc131_138 1:49	לִגְאֻלָּתָם׃	for their redemption,	גאל	heuristic	to redeem, deliver; kinsman-redeemer
1	D&C	D&C dc131_138 1:51	לְהִכָּתֵר	to be crowned	כתר	strong	(כֹּתֶרֶת) capital of a pillar; (כֶּתֶר) cro
1	D&C	D&C dc1_10 1:33	תָדוֹן	shall strive	דונ	hollow (mater)	
1	D&C	D&C dc1_10 1:1	יֻפְרוּ	shall be frustrated	פרה	lamed-yod / III-he	to bear fruit, be fruitful; fruit
1	D&C	D&C dc1_10 1:8	וּמְחַזֶּקְךָ	and strengthen you	חזק	heuristic	(חָזָק) strong, mighty; to strengthen; (הֶחֱ
1	D&C	D&C dc1_10 1:4	בַּדּוֹת	feign	דוה	lamed-yod / III-he	be sick
1	D&C	D&C dc1_10 1:29	יַלְאֵנִי	trouble me	לאה	lamed-yod / III-he	(לֵאָה) weary; (תְּלָאָה) travail, hardship
1	D&C	D&C dc1_10 1:19	מָתוּן	temperate	נונ	I-nun (dagesh)	resprout
1	D&C	D&C dc1_10 1:31	עֲמָלְךָ׃	your labors	עמל	heuristic	(עָמָל) toil, labor, trouble
1	D&C	D&C dc1_10 1:9	וְתַשְׁכִּיחֲךָ	and shall cause you to forget	שכח	heuristic	to forget
1	D&C	D&C dc1_10 1:11	בְּהַחִלְּךָ	when you commenced	חלכ	strong	
1	D&C	D&C dc1_10 1:13	בְכַזְּבָם	by their lying	כזב	heuristic	unto the liar
1	D&C	D&C dc1_10 1:13	בָּדִיתָ	you pretended	בדד	heuristic	(לְבַד) alone, apart; (בַּד) pole, part
1	D&C	D&C dc1_10 1:26	בְּפַחָם׃	in their snare	פחמ	strong	coal
1	D&C	D&C dc1_10 1:28	לַמְשַׁקֵּר	to him that lies	שקר	strong	to deal falsely, lie; falsehood, deception
1	D&C	D&C dc1_10 1:31	וּבָדִיתָ	and pretended	בדד	geminate	(לְבַד) alone, apart; (בַּד) pole, part
1	D&C	D&C dc1_10 1:32	יְפַרְסְמוּ	they will publish	פרסמ	heuristic	
1	D&C	D&C dc1_10 1:68	כׇּל־הַמֹּסִיף	whoever declares more	סופ	hollow (mater)	snatch
1	D&C	D&C dc21_30 1:8	וְאַשְׁבִּיתֶנּוּ	and I will cause that he shall	שבה	lamed-yod (yod hides the he)	to take captive; captivity
1	D&C	D&C dc21_30 1:2	אֶת־קְרִיאָתְךָ	your calling	קרה	heuristic	(קָרָה) to happen, befall; (קִרְיָה) city, t
1	D&C	D&C dc21_30 1:6	אֶת־צְלַבְךָ	your cross	צלב	heuristic	(צְלָב) cross; (צָלַב) to crucify
1	D&C	D&C dc21_30 1:7	לְהִלָּווֹת	to unite	לוה	lamed-yod / III-he	lend
1	D&C	D&C dc21_30 1:1	מִצָּרֹתֶיךָ	out of your afflictions	יצר	heuristic	to form, fashion; potter
1	D&C	D&C dc21_30 1:8	יִהְיֶינָה	shall be	הונ	hollow (mater)	be
1	D&C	D&C dc21_30 1:18	וּלְתַרְמִיל׃	and for scrip		(no analysis)	
1	D&C	D&C dc21_30 1:5	קְרִיאָתֵךְ	your calling	קרה	heuristic	(קָרָה) to happen, befall; (קִרְיָה) city, t
1	D&C	D&C dc21_30 1:10	תַּנִּיחִי	you shall lay aside	נוח	hollow (mater)	(נוּחַ) to rest; (מָנוֹחַ) resting place; Ma
1	D&C	D&C dc21_30 1:12	חָפְצָה	delights	חפצ	strong	desire
1	D&C	D&C dc21_30 1:21	תִמְשֹׁלְנָה׃	reign	משל	strong	(מָשַׁל) to rule; (מֶמְשָׁלָה) dominion, gov
1	D&C	D&C dc21_30 1:25	רֶגֶב	mote	רגב	strong	lump of clay
1	D&C	D&C dc21_30 1:27	לְהַכִּירָם	to own them	כרמ	strong	vineyard
1	D&C	D&C dc21_30 1:44	הָרוּחָנִית	spiritual	רוח	heuristic	spirit, wind, breath
1	D&C	D&C dc21_30 1:6	לְהַצָּלָתוֹ	for his	נצל	I-nun (dagesh)	to deliver, rescue, save
1	D&C	D&C dc21_30 1:6	וּלְהַצָּלָתְךָ	and your deliverance		(no analysis)	
1	D&C	D&C dc21_30 1:10	וַעֲבֹדָתְךָ	and your labor		(no analysis)	
1	D&C	D&C dc31_40 1:4	יִבְדּוּ	shall pretend	בדד	geminate	(לְבַד) alone, apart; (בַּד) pole, part
1	D&C	D&C dc31_40 1:13	אֶל־חַלְּשֵׁי	upon the weak things of	אלה	lamed-yod / III-he	(אֵלֶּה) these; (אָלָה) oath, curse
1	D&C	D&C dc31_40 1:17	בֵּרַכְתִּיו׃	I blessed him	ברכ	strong	kneel
1	D&C	D&C dc31_40 1:18	אָטַע	I will plant	טעה	lamed-yod / III-he	wander
1	D&C	D&C dc31_40 1:12	חָבוּר׃	is combined	חבר	strong	(חָבַר) to join, unite; (חָבֵר) companion; (
1	D&C	D&C dc31_40 1:41	קְרִיאַתְכֶם	your preaching	קרה	heuristic	(קָרָה) to happen, befall; (קִרְיָה) city, t
1	D&C	D&C dc31_40 1:9	מְאַסְתַּנִי	you have rejected me	מאס	strong	to reject, refuse, despise
1	D&C	D&C dc31_40 1:23	תַּטְבִּיל	you shall baptize	טבל	strong	be baptized
1	D&C	D&C dc31_40 1:2	הִסִּיתֻהוּ	caused him	סות	hollow (mater)	to entice, incite, stir up
1	D&C	D&C dc41_50 1:2	לְהִוָּעֵד	to agree	יעד	I-yod (vav for yod)	(יָעַד) to appoint; (יִעוּד) foreordination
1	D&C	D&C dc41_50 1:10	אֶתְּנֵם׃	I shall give them	אתה	heuristic	you
1	D&C	D&C dc41_50 1:30	יוּפַר׃	can be broken	פרה	lamed-yod / III-he	to bear fruit, be fruitful; fruit
1	D&C	D&C dc41_50 1:34	וְסַנְהֶדְרִינוֹ׃	and his council		(no analysis)	
1	D&C	D&C dc41_50 1:42	הַפּוֹעֵל׃	the laborer	פעל	strong	work
1	D&C	D&C dc41_50 1:77	תְקַבְּלוּם׃	you receive them		(no analysis)	
1	D&C	D&C dc41_50 1:15	נִשְׁלַחְתֶּם	you are sent forth	שלח	heuristic	(שָׁלַח) to send, stretch out; (שָׁלִיחַ) ap
1	D&C	D&C dc41_50 1:1	וְהַקַּיָּמִים׃	and exist	קומ	heuristic	rise
1	D&C	D&C dc41_50 1:15	וְאִוָּכַח	and I will reason	יכח	I-yod (vav for yod)	to reprove, argue, set right
1	D&C	D&C dc41_50 1:17	הַנָּפוֹץ׃	the scattered	פוצ	hollow (mater)	disperse
1	D&C	D&C dc41_50 1:37	לְהַפְרִיחַ	to shoot forth	פרח	strong	(פָּרַח) to blossom, flourish; break out
1	D&C	D&C dc41_50 1:46	יְשַׁנְתֶּם	you have slept	איש	heuristic	man, person, husband
1	D&C	D&C dc41_50 1:57	נִתְעוּ	have been deceived	נתע	strong	tear out
1	D&C	D&C dc41_50 1:1	וּלְלִמּוּדְכֶם׃	and learning	למד	heuristic	(לָמַד) to learn, teach; (תַּלְמִיד) discipl
1	D&C	D&C dc41_50 1:13	וְנִצְלַב	and was crucified	צלב	strong	(צְלָב) cross; (צָלַב) to crucify
1	D&C	D&C dc41_50 1:4	אֲבָרְכֶנּוּ	I will bless him	ברכ	strong	kneel
1	D&C	D&C dc41_50 1:5	הַמְקַבְּלוֹ	he that receives him	קבל	strong	(קִבֵּל) to receive, accept
1	D&C	D&C dc41_50 1:23	לְהֵרָעֵשׁ	for to be shaken	רעש	strong	earthquakes
1	D&C	D&C dc41_50 1:12	אֶתְוַכַּח	will reason	יכח	heuristic	to reprove, argue, set right
1	D&C	D&C dc41_50 1:13	נִסְמַכְתֶּם׃	were you ordained	סמכ	heuristic	prop
1	D&C	D&C dc41_50 1:15	הֲנִצְדַּקְתֶּם׃	are you justified		(no analysis)	
1	D&C	D&C dc41_50 1:19	הֲמְקַבֵּל	does he receive	קבל	strong	(קִבֵּל) to receive, accept
1	D&C	D&C dc51_60 1:15	לְהֵעָרֵךְ	of organizing themselves	ערכ	strong	order
1	D&C	D&C dc51_60 1:17	הָרוֹעֵד	he that trembles	רעד	strong	tremble
1	D&C	D&C dc51_60 1:18	הַנִּכְבָּשׁ	he that is overcome	כבש	strong	(כֶּבֶשׂ) lamb; (כָּבַשׁ) to subdue, tread d
1	D&C	D&C dc51_60 1:43	אֲחִישׁ	will hasten	חוש	hollow (mater)	to hasten; to feel, perceive
1	D&C	D&C dc51_60 1:4	הַדְּפוּס	printing		(no analysis)	
1	D&C	D&C dc51_60 1:11	לְמַדְפִּיס	as a printer	דפס	heuristic	(דְּפוּס) printing; (מַדְפִּיס) printer
1	D&C	D&C dc51_60 1:13	וּלְהַגִּיהַ	and to correct	הגה	lamed-yod (yod hides the he)	(הָגָה) to utter, ponder, meditate
1	D&C	D&C dc51_60 1:11	לַחֲתֻנַּת	to the marriage of	חתנ	strong	give
1	D&C	D&C dc51_60 1:22	לַשִּׁלְטוֹנוֹת	to the authorities	שלט	heuristic	(שָׁלַט) to rule, have power; (שִׁלְטוֹן) po
1	D&C	D&C dc51_60 1:26	הַנֶּאֱלָץ	he that is compelled	אלצ	strong	press
1	D&C	D&C dc51_60 1:28	שְׂכָרָם׃	their reward	כרמ	strong	vineyard
1	D&C	D&C dc51_60 1:37	הַדְּפוּס׃	the printing		(no analysis)	
1	D&C	D&C dc51_60 1:60	לְהַסְתִּירָם׃	to hide them	סתר	heuristic	to hide, conceal; secret
1	D&C	D&C dc51_60 1:12	וְהִתְוַדֵּיתָ	confessing	תוה	heuristic	mark out
1	D&C	D&C dc51_60 1:13	אׇכְלְךָ	your food	אכל	heuristic	(אָכַל) to eat, consume, devour; (מַאֲכָל) f
1	D&C	D&C dc51_60 1:13	צוֹמְךָ	your fasting	צוה	heuristic	to command
1	D&C	D&C dc51_60 1:13	שִׂמְחָתְךָ׃	your joy	חתכ	strong	cut off
1	D&C	D&C dc51_60 1:20	לְהֵעָבֵד	to be used	עבד	strong	(עָבַד) to serve, work; (עֶבֶד) servant; (עַ
1	D&C	D&C dc51_60 1:22	תַּלְאוּנִי	trouble me	לאה	lamed-yod (vav form)	(לֵאָה) weary; (תְּלָאָה) travail, hardship
1	D&C	D&C dc61_70 1:9	חֶבְרָתָם	their company	חבר	heuristic	(חָבַר) to join, unite; (חָבֵר) companion; (
1	D&C	D&C dc61_70 1:12	תִּוָּעֲדוּ׃	you shall agree	יעד	I-yod (vav for yod)	(יָעַד) to appoint; (יִעוּד) foreordination
1	D&C	D&C dc61_70 1:18	תַּזְהִירוּ	you shall forewarn	זהר	strong	(הִזְהִיר) to warn, admonish, exhort; (זֹהַר
1	D&C	D&C dc61_70 1:31	לְהִבָּשֵׁל	to be ripened	בשל	strong	boil
1	D&C	D&C dc61_70 1:3	הָעַדְתֶּם	you have borne	עוד	heuristic	(עוֹד) again, still, yet
1	D&C	D&C dc61_70 1:4	לְגֵיהִנֹּם׃	down to hell	גוה	heuristic	(גְּוִיָּה) body
1	D&C	D&C dc61_70 1:11	לְדִינָם׃	unto their condemnation	ילד	heuristic	(יָלַד) to bear, beget; (יֶלֶד) child
1	D&C	D&C dc61_70 1:17	בַּאֲגָם	in the lake	אגמ	strong	marsh
1	D&C	D&C dc61_70 1:29	תֻּשַּׂג	shall be obtained	נשג	I-nun (dagesh)	(הִשִּׂיג) to reach, obtain, attain
1	D&C	D&C dc61_70 1:38	אֶת־עִנְיְנֵיהֶם	their concerns	ענה	heuristic	(עָנָה) to answer; to afflict; (עֲנָוָה) hum
1	D&C	D&C dc61_70 1:43	לְהִשָּׁלֵחַ	to be sent	שלח	strong	(שָׁלַח) to send, stretch out; (שָׁלִיחַ) ap
1	D&C	D&C dc61_70 1:64	לְהֵאָמֵר	be spoken	אמר	strong	(אָמַר) to say, speak; (לֵאמֹר) saying; (אֵמ
1	D&C	D&C dc61_70 1:9	מֻרְשָׁע	condemned	רשע	strong	wickedness
1	D&C	D&C dc61_70 1:22	אַרְשִׁיעַ	will hold guilty	רשע	strong	wickedness
1	D&C	D&C dc61_70 1:5	תַּכְרִיז	you should proclaim	כרז	heuristic	(הִכְרִיז) to proclaim
1	D&C	D&C dc61_70 1:6	תִּתְמַהְמַהּ	tarry	מהה	heuristic	(הִתְמַהְמַהּ) to tarry, delay
1	D&C	D&C dc61_70 1:9	תָּשֹׁב	return	שוב	hollow	to return, repent, turn back; repentance
1	D&C	D&C dc61_70 1:10	זְכוּתְכֶם	it is your privilege	זככ	heuristic	clean
1	D&C	D&C dc61_70 1:10	בָּרוּחָנִית׃	with the spiritual	רוח	heuristic	spirit, wind, breath
1	D&C	D&C dc61_70 1:20	מֻרְשִׁים	authorized	רשמ	strong	record
1	D&C	D&C dc61_70 1:21	יַחְשָׂם	their lineage	יחש	heuristic	(יַחַשׂ) genealogy; (יִחֵס) to impute, relat
1	D&C	D&C dc61_70 1:23	יֻפַר	be impeached	פרה	lamed-yod / III-he	to bear fruit, be fruitful; fruit
1	D&C	D&C dc61_70 1:33	בְּעִתָּן	in the season thereof	נבע	heuristic	utter
1	D&C	D&C dc61_70 1:5	עִנְיְנֵיהֶם	their concerns	ענה	heuristic	(עָנָה) to answer; to afflict; (עֲנָוָה) hum
1	D&C	D&C dc71_80 1:17	וּלְהִתְקַבֵּל	and to be received	קבל	strong	(קִבֵּל) to receive, accept
1	D&C	D&C dc71_80 1:19	יֻמְלַץ	let him be recommended	מלצ	strong	be smooth
1	D&C	D&C dc71_80 1:23	יִוָּסְדוּ	they shall be established	יסד	I-yod (vav for yod)	to found, establish, lay a foundation
1	D&C	D&C dc71_80 1:3	תִתְמַהְמְהוּ	tarry	מהה	heuristic	(הִתְמַהְמַהּ) to tarry, delay
1	D&C	D&C dc71_80 1:3	תֻפַרְנָה	fail	תפר	strong	sew
1	D&C	D&C dc71_80 1:15	לַפָּסוּק	to the verse		(no analysis)	
1	D&C	D&C dc71_80 1:35	וְצָלְבוּ	and having crucified	צלב	strong	(צְלָב) cross; (צָלַב) to crucify
1	D&C	D&C dc71_80 1:39	בְּנִצְחוֹן	through the triumph of	צחנ	strong	
1	D&C	D&C dc71_80 1:39	נִשְׁחַט	was slain	שחט	strong	(שָׁחַט) to slaughter
1	D&C	D&C dc71_80 1:45	יִסּוּרָם	their torment	סור	heuristic	(סוּר) to turn aside, depart; (הֵסִיר) to re
1	D&C	D&C dc71_80 1:73	וְהִכְרִיז	and preached	כרז	heuristic	(הִכְרִיז) to proclaim
1	D&C	D&C dc71_80 1:2	הַנִּזְכָּרוֹת	spoken of	זכר	strong	to remember; male
1	D&C	D&C dc71_80 1:3	בְּאׇשְׁרָם	of their felicity	אשר	heuristic	(אֲשֶׁר) which, that, who; (אָשֵׁר) Asher; (
1	D&C	D&C dc71_80 1:4	וְגוֹ׳׃	etc.	גוה	lamed-yod / III-he	(גְּוִיָּה) body
1	D&C	D&C dc71_80 1:3	לְתַכֵּן	in regulating	תכנ	strong	balance
1	D&C	D&C dc71_80 1:12	וְהַמְפִירָהּ	And he who breaks it	פור	hollow (mater)	crush
1	D&C	D&C dc71_80 1:14	בְּהַשְׁגִּיחִי	through my providence	שגח	strong	(הִשְׁגִּיחַ) to watch over
1	D&C	D&C dc81_90 1:14	תֵּרָחַבְנָה	be enlarged-;	רחב	strong	to be wide, broad; breadth, width
1	D&C	D&C dc81_90 1:22	בְּמָמוֹן	with the mammon of	יונ	I-yod	Javan
1	D&C	D&C dc81_90 1:2	פּוֹשְׁעוֹת	transgressors	פשע	strong	into transgression
1	D&C	D&C dc81_90 1:5	לְהוֹרֵיהֶם	their parents	הרר	heuristic	(הַר) mountain, hill; (הָהָר) the mount
1	D&C	D&C dc81_90 1:72	לְהַזִּיקָם׃	to harm them.	זקק	heuristic	(זָקַק) to refine, purge; (זִקִּים) chains
1	D&C	D&C dc81_90 1:79	וְהַפּוֹעֵל	and the laborer	פעל	strong	work
1	D&C	D&C dc81_90 1:82	טוֹוִים	do they spin-;	טוה	heuristic	spin
1	D&C	D&C dc81_90 1:89	יַאֲכִיל	will feed	אכל	strong	(אָכַל) to eat, consume, devour; (מַאֲכָל) f
1	D&C	D&C dc81_90 1:89	וְיַלְבִּישׁ	and clothe	לבש	strong	to clothe, put on, be clothed
1	D&C	D&C dc81_90 1:90	הַמַּלְבִּישׁ	clothes	לבש	strong	to clothe, put on, be clothed
1	D&C	D&C dc81_90 1:104	וְחָקְקָם	and the printing thereof	חקק	heuristic	(חֹק) statute, law; (חָקַק) to inscribe, dec
1	D&C	D&C dc81_90 1:107	אֶת־הַנִּסְמָכִים	those who are ordained		(no analysis)	
1	D&C	D&C dc81_90 1:107	לְהוֹעִיד	to make	יעד	I-yod (vav for yod)	(יָעַד) to appoint; (יִעוּד) foreordination
1	D&C	D&C dc81_90 1:112	ק	K.		(no analysis)	
1	D&C	D&C dc81_90 1:113	חֻלּוֹ	his secular affairs	חול	hollow	(חוֹל) sand; (חוּל) to writhe, wait
1	D&C	D&C dc81_90 1:117	אֶת־שִׁמְמַת	the desolation of	שממ	strong	stun
1	D&C	D&C dc81_90 1:118	אַרְעִישׁ	I will shake	רעש	strong	earthquakes
1	D&C	D&C dc81_90 1:2	אֶת־נַחֲלוֹתֵיהֶם׃	their inheritances.	נחל	heuristic	(נַחַל) river, wadi; (נַחֲלָה) inheritance
1	D&C	D&C dc81_90 1:8	הַלּוֹהֵט׃	vivid.	להט	strong	lick
1	D&C	D&C dc81_90 1:10	יְקַיֵּם׃	he will fulfil.	קומ	hollow (mater)	rise
1	D&C	D&C dc81_90 1:3	חוֹנְקִים	choke	חנק	heuristic	be narrow
1	D&C	D&C dc81_90 1:3	וּמַדִּיחִים	and drive	נדח	heuristic	to be driven away, banished; outcast
1	D&C	D&C dc81_90 1:6	חַלָּשָׁה	is weak	חלש	strong	(חָלַשׁ) to be weak; (חֻלְשָׁה) weakness, in
1	D&C	D&C dc81_90 1:7	לְהִשָּׂרֵף׃	to be burned.	שרפ	strong	be
1	D&C	D&C dc81_90 1:3	תֵּחָלַקְנָה	shall be divided	חלק	strong	(חֵלֶק) part, portion; (חָלַק) to divide; (מ
1	D&C	D&C dc81_90 1:35	שׁוֹבֵר	breaks	שבר	strong	to break, shatter; destruction
1	D&C	D&C dc81_90 1:44	בִּשְׁעוֹתֵיהֶם	in their hours	ישע	heuristic	to save, deliver; salvation, Jesus
1	D&C	D&C dc81_90 1:45	בְּהִתְגַּלְגְּלָם	as they roll		(no analysis)	
1	D&C	D&C dc81_90 1:49	בְּהֵחָיוֹתְכֶם	being quickened	חיה	heuristic	(חַי) living; (חָיָה) to live; (תְּחִיָּה) r
1	D&C	D&C dc81_90 1:50	לִרְבּוֹת׃	abound.	רבה	lamed-yod / III-he	(רָבָה) to multiply, increase, much; (רַבִּי
1	D&C	D&C dc81_90 1:56	וְשָׁהָה	and tarried	ישה	I-yod (vav for yod)	
1	D&C	D&C dc81_90 1:58	בְּשָׁעָתוֹ	in his hour	שוע	hollow	(שַׁוְעָה) cry for help
1	D&C	D&C dc81_90 1:60	שָׁעָתוֹ	his hour	שוע	hollow	(שַׁוְעָה) cry for help
1	D&C	D&C dc81_90 1:62	לַהֲגוֹת	to ponder	להג	strong	intense mental application
1	D&C	D&C dc81_90 1:71	בָּאַזְהָרָה	the warning	זהר	strong	(הִזְהִיר) to warn, admonish, exhort; (זֹהַר
1	D&C	D&C dc81_90 1:73	אֲמַהֵר	will hasten	מהר	strong	to hasten, hurry; quickly
1	D&C	D&C dc81_90 1:74	וְהֵעָרְכוּ	and organize yourselves	ערכ	strong	order
1	D&C	D&C dc81_90 1:4	קוֹשְׁרִים	conspiring	קשר	heuristic	conspiracy
1	D&C	D&C dc81_90 1:4	וּמַזְהִיר	and forewarn	זהר	strong	(הִזְהִיר) to warn, admonish, exhort; (זֹהַר
1	D&C	D&C dc81_90 1:8	הַטַּבָּק	tobacco		(no analysis)	
1	D&C	D&C dc81_90 1:17	וְלַחֲזִירִים	and for swine	חזר	heuristic	(חָזַר) to return, repeat; (הֶחֱזִיר) to res
1	D&C	D&C dc81_90 1:18	לְשָׁרָּם	to their navel	רומ	hollow	be high
1	D&C	D&C dc81_90 1:28	לְהוֹצָאוֹתֶיהָ	to bear her expenses	יצא	heuristic	to go out, come forth
1	D&C	D&C dc81_90 1:36	וַאֲיַסְּרֶנָּה	and chasten her	אסר	strong	(אָסַר) to bind; forbid; (אֲסוּרִים) prison,
1	D&C	D&C dc91_100 1:30	קִיּוּם׃	existence.	קומ	hollow (mater)	rise
1	D&C	D&C dc91_100 1:34	וּבְהִפָּרְדָם	And when separated,		(no analysis)	
1	D&C	D&C dc91_100 1:42	צָרָתֶךָ׃	your affliction.	יצר	heuristic	to form, fashion; potter
1	D&C	D&C dc91_100 1:50	יוּסְרוּ	they shall be removed	יסר	I-yod (vav for yod)	(יִסַּר) to chasten; (יִסּוּרִים) affliction
1	D&C	D&C dc91_100 1:2	מוּכָחִים	rebuked	יכח	heuristic	to reprove, argue, set right
1	D&C	D&C dc91_100 1:16	אֲדוֹנְכֶם׃	your Lord.	אדנ	heuristic	basis
1	D&C	D&C dc91_100 1:7	וְשֻׁתָּף	and a partaker	תפפ	geminate	play
1	D&C	D&C dc91_100 1:9	תִּסְמְכוּהוּ	you shall ordain him	סמכ	heuristic	prop
1	D&C	D&C dc91_100 1:8	מְקֻבָּלִים	they are accepted	קבל	heuristic	(קִבֵּל) to receive, accept
1	D&C	D&C dc91_100 1:23	יַטְרִיד	shall vex	טרד	strong	drive on
1	D&C	D&C dc91_100 1:28	וַאֲבָרְכֶנָּה	And I will bless her	ברכ	strong	kneel
1	D&C	D&C dc91_100 1:12	וַאֲנַסֶּכֶם	and I will try you and prove you	נסכ	heuristic	pour
1	D&C	D&C dc91_100 1:28	מִנִּקְמָתִי	my vengeance,	נקמ	strong	punish
1	D&C	D&C dc91_100 1:34	יַכְרִיז	should proclaim	כרז	heuristic	(הִכְרִיז) to proclaim
1	D&C	D&C dc91_100 1:36	וְהִצְדַּקְתִּים	and justify them		(no analysis)	
